route_id,service_type,jobs,residents,stop_count,geometry,route_name,route_length_miles
1,Local,1265507,319988,327,"c(-80.002857, -80.00284, -80.002723, -80.002385, -80.001964, -80.00182, -80.001272, -80.00071, -80.000566, -80.000466, -80.000236, -79.999806, -79.999313, -79.998975, -79.998058, -79.99801, -79.996759, -79.996487, -79.995428, -79.995292, -79.992974, -79.992218, -79.992138, -79.988578, -79.979739, -79.979683, -79.968964, -79.948131, -79.947984, -79.946641, -79.946562, -79.94561, -79.945484, -79.944132, -79.943835, -79.942455, -79.942014, -79.939112, -79.938238, -79.937493, -79.937436, -79.936172, 
-79.935664, -79.935365, -79.934345, -79.933821, -79.933504, -79.932426, -79.932166, -79.930827, -79.930468, -79.929683, -79.929345, -79.927618, -79.927417, -79.926577, -79.926473, -79.925429, -79.925185, -79.923471, -79.923194, -79.921889, -79.921522, -79.92025, -79.919957, -79.918109, -79.917901, -79.915985, -79.915696, -79.914469, -79.914252, -79.908959, -79.907601, -79.907454, -79.905418, -79.905329, -79.903694, -79.903426, -79.900981, -79.900976, -79.899595, -79.89789, -79.895617, -79.89394, 
-79.893841, -79.892044, -79.891754, -79.89019, -79.889315, -79.886569, -79.885075, -79.884771, -79.884282, -79.88304, -79.880327, -79.879459, -79.879387, -79.876968, -79.876965, -79.875214, -79.874984, -79.872705, -79.870341, -79.865808, -79.865751, -79.865066, -79.864825, -79.863056, -79.863017, -79.860862, -79.860828, -79.859008, -79.85898, -79.857193, -79.857146, -79.855905, -79.855771, -79.854819, -79.854743, -79.852863, -79.852737, -79.851649, -79.85163, -79.851228, -79.851075, -79.850201, -79.850017, 
-79.849171, -79.844863, -79.84474, -79.842608, -79.842291, -79.839442, -79.837141, -79.834763, -79.834491, -79.832036, -79.830285, -79.830157, -79.818822, -79.818795, -79.816364, -79.816046, -79.815056, -79.814886, -79.811829, -79.811635, -79.809559, -79.809341, -79.807673, -79.807418, -79.804848, -79.804079, -79.802527, -79.802319, -79.799119, -79.798885, -79.798106, -79.797636, -79.796037, -79.796022, -79.792717, -79.792498, -79.790552, -79.788926, -79.788481, -79.786585, -79.786545, -79.783983, 
-79.783948, -79.782391, -79.782314, -79.780223, -79.779691, -79.778946, -79.778732, -79.778501, -79.778371, -79.778361, -79.778142, -79.778027, -79.777953, -79.777934, -79.777909, -79.777784, -79.777703, -79.7775, -79.77729, -79.777076, -79.776999, -79.776631, -79.776338, -79.776129, -79.776122, -79.776072, -79.775829, -79.774698, -79.774678, -79.773368, -79.773124, -79.77286, -79.772501, -79.770905, -79.770694, -79.770489, -79.770371, -79.768029, -79.766177, -79.765975, -79.765892, -79.7647, -79.76459, 
-79.762601, -79.762383, -79.760794, -79.760721, -79.757147, -79.756717, -79.756682, -79.756164, -79.755653, -79.754987, -79.754373, -79.754061, 40.4501609999999, 40.4530179999998, 40.4503769999998, 40.4486839999998, 40.4478359999998, 40.4531569999998, 40.4516269999999, 40.4444389999998, 40.4533949999998, 40.4535559999998, 40.4429419999998, 40.4425229999998, 40.4536149999998, 40.4538539999998, 40.4428119999998, 40.4538239999998, 40.4431479999998, 40.4433899999999, 40.4545909999999, 40.4435139999999, 
40.4551629999998, 40.4437629999998, 40.4439179999999, 40.4460319999999, 40.4650639999998, 40.4645879999998, 40.4782009999998, 40.4933539999998, 40.4936809999998, 40.4942519999998, 40.4945129999998, 40.4951449999999, 40.4954299999998, 40.4963879999998, 40.4965419999998, 40.4967119999998, 40.4967559999998, 40.4954759999998, 40.4956419999998, 40.4952669999998, 40.4952999999998, 40.4947529999998, 40.4947009999998, 40.4945819999998, 40.4946849999998, 40.4945299999998, 40.4946229999998, 40.4944749999998, 
40.4945829999998, 40.4943009999998, 40.4941969999998, 40.4942829999998, 40.4943969999998, 40.4943979999998, 40.4945259999998, 40.4944819999998, 40.4946179999998, 40.4946129999998, 40.4947689999998, 40.4945979999998, 40.4947769999998, 40.4945569999999, 40.4946169999998, 40.4944539999999, 40.4943159999999, 40.4940029999998, 40.4940899999998, 40.4936129999999, 40.4936549999998, 40.4933159999998, 40.4933949999998, 40.4919419999998, 40.4906559999999, 40.4907379999998, 40.4899859999998, 40.4900809999998, 
40.4894709999998, 40.4895479999998, 40.4887139999999, 40.4888759999998, 40.4884909999999, 40.4880119999998, 40.4872499999998, 40.4876849999998, 40.4876689999998, 40.4888749999999, 40.4886639999999, 40.4882499999998, 40.4879709999998, 40.4870849999998, 40.4873009999998, 40.4872249999999, 40.4873729999998, 40.4874289999998, 40.4879489999998, 40.4881819999998, 40.4880449999998, 40.4887979999998, 40.4889549999998, 40.4891729999998, 40.4893569999998, 40.4896309999999, 40.4901829999999, 40.4914229999998, 
40.4915539999998, 40.4917759999999, 40.4920749999998, 40.4927579999998, 40.4929409999998, 40.4940189999999, 40.4939109999998, 40.4949409999998, 40.4947759999999, 40.4961239999998, 40.4963089999998, 40.4972359999998, 40.4971959999998, 40.4978949999999, 40.4981229999998, 40.4997139999998, 40.4995499999998, 40.5066309999998, 40.5073189999998, 40.5256349999998, 40.5255169999999, 40.5289549999998, 40.5290599999998, 40.5308109999998, 40.5336819999998, 40.5340629999998, 40.5355379999998, 40.5353379999998, 
40.5367689999998, 40.5375949999998, 40.5376819999998, 40.5379669999999, 40.5385319999998, 40.5388259999998, 40.5385189999999, 40.5410519999998, 40.5408059999998, 40.5407269999999, 40.5407769999998, 40.5405749999998, 40.5407289999999, 40.5402739999998, 40.5404769999999, 40.5404869999999, 40.5406689999998, 40.5407019999998, 40.5408789999998, 40.5411069999999, 40.5409809999998, 40.5409299999998, 40.5411849999998, 40.5415979999998, 40.5413629999998, 40.5412279999998, 40.5412989999998, 40.5408689999998, 
40.5410459999999, 40.5410959999998, 40.5409119999998, 40.5409259999998, 40.5410389999998, 40.5413089999998, 40.5413179999998, 40.5410389999998, 40.5410939999998, 40.5409759999999, 40.5411609999998, 40.5409779999998, 40.5412689999998, 40.5410259999998, 40.5816649999999, 40.5813649999999, 40.5824579999999, 40.5768399999998, 40.5822489999998, 40.5766849999998, 40.5414919999998, 40.5837129999999, 40.5748909999998, 40.5413249999998, 40.5835629999998, 40.5748949999998, 40.5733399999998, 40.5730909999999, 
40.5857919999998, 40.5854529999998, 40.5678399999998, 40.5874969999998, 40.5679479999998, 40.5416429999998, 40.5875839999999, 40.5418299999998, 40.5418989999998, 40.5420829999998, 40.5425919999998, 40.5424979999999, 40.5603699999999, 40.5600299999998, 40.5929679999998, 40.5929049999998, 40.5462829999998, 40.5460619999998, 40.5633719999998, 40.5640759999998, 40.5623429999998, 40.5629679999999, 40.5979819999998, 40.5982699999998, 40.5991089999999, 40.5994539999998, 40.6001249999998, 40.6004139999998, 
40.6006089999998, 40.6003849999998, 40.6010989999998, 40.6006219999998, 40.6026079999998, 40.6010979999998, 40.6024869999998, 40.6014799999999)",Freeport Road,44.4032
11,Local,883822,105322,136,"c(-80.014519, -80.013934, -80.013818, -80.013734, -80.01366, -80.013563, -80.013258, -80.013117, -80.012776, -80.012582, -80.012387, -80.011998, -80.01186, -80.011088, -80.008871, -80.008508, -80.007884, -80.00763, -80.007486, -80.00715, -80.007138, -80.006875, -80.006619, -80.005911, -80.005704, -80.005674, -80.005672, -80.005658, -80.005579, -80.00553, -80.005308, -80.004889, -80.004779, -80.004612, -80.004089, -80.003998, -80.003731, -80.002857, -80.00274, -80.002723, -80.002697, -80.002603, -80.002385, 
-80.002274, -80.002061, -80.001964, -80.001816, -80.001716, -80.001613, -80.001464, -80.001272, -80.001048, -80.00071, -80.000236, -79.999806, -79.998058, -79.996759, -79.996487, -79.995292, -79.992218, -79.992138, -79.988578, 40.4690899999999, 40.4685089999998, 40.4699969999999, 40.4632109999999, 40.4614609999998, 40.4673789999998, 40.4664329999999, 40.4602259999998, 40.4648379999998, 40.4702929999998, 40.4637389999998, 40.4704019999998, 40.4599259999998, 40.4705919999998, 40.4611139999998, 40.4710969999998, 
40.4589199999998, 40.4587839999998, 40.4577139999998, 40.4711799999998, 40.4571539999998, 40.4589609999999, 40.4557409999998, 40.4635139999999, 40.4554779999998, 40.4591369999998, 40.4708239999999, 40.4671459999999, 40.4624229999998, 40.4620419999998, 40.4636489999998, 40.4668199999998, 40.4606419999998, 40.4557069999998, 40.4686389999999, 40.4606159999998, 40.4561069999999, 40.4501609999999, 40.4561119999998, 40.4503769999998, 40.4609139999998, 40.4595369999998, 40.4486839999998, 40.4548459999999, 
40.4547659999999, 40.4478359999998, 40.4534489999998, 40.4601569999999, 40.4611839999999, 40.4528759999999, 40.4516269999999, 40.4514879999998, 40.4444389999998, 40.4429419999998, 40.4425229999998, 40.4428119999998, 40.4431479999998, 40.4433899999999, 40.4435139999999, 40.4437629999998, 40.4439179999999, 40.4460319999999)",Fineview,5.58367
12,Local,645180,322024,227,"c(-80.040716, -80.037493, -80.030404, -80.02611, -80.025977, -80.023456, -80.023222, -80.023118, -80.022871, -80.022862, -80.022505, -80.022429, -80.022358, -80.022028, -80.021242, -80.021149, -80.020889, -80.020363, -80.020259, -80.020131, -80.020078, -80.019988, -80.019941, -80.019203, -80.019115, -80.019036, -80.018814, -80.01851, -80.018417, -80.01804, -80.01741, -80.017018, -80.016677, -80.016535, -80.016525, -80.016438, -80.016383, -80.016223, -80.015998, -80.015023, -80.014908, -80.013678, 
-80.013365, -80.013154, -80.013037, -80.012831, -80.012407, -80.012169, -80.011952, -80.011666, -80.011505, -80.011443, -80.011321, -80.011197, -80.011121, -80.010955, -80.010833, -80.010397, -80.010308, -80.010034, -80.009903, -80.009555, -80.009526, -80.009401, -80.009396, -80.007285, -80.007202, -80.006924, -80.006892, -80.006665, -80.006648, -80.006124, -80.005821, -80.005729, -80.005713, -80.005521, -80.005475, -80.00526, -80.005152, -80.005126, -80.004991, -80.004742, -80.004568, -80.004312, 
-80.004194, -80.004049, -80.003994, -80.003622, -80.002857, -80.00284, -80.002723, -80.002552, -80.002522, -80.002385, -80.002274, -80.002061, -80.001964, -80.001816, -80.001711, -80.001455, -80.001373, -80.001272, -80.00071, -80.000324, -80.000285, -80.000002, -79.999806, -79.999755, -79.999188, -79.998936, -79.998506, -79.997809, 40.5859689999998, 40.5852669999998, 40.5865079999999, 40.5764339999998, 40.5767299999998, 40.5501709999998, 40.5500719999999, 40.5573049999998, 40.5581559999998, 40.5494239999998, 
40.5720099999999, 40.5721739999998, 40.5634509999998, 40.5635089999999, 40.5496089999998, 40.5497359999998, 40.5532779999998, 40.5466289999998, 40.5459049999998, 40.5477909999998, 40.5466839999998, 40.5457059999998, 40.5478259999999, 40.5452599999999, 40.5642139999998, 40.5640599999998, 40.5570089999998, 40.5717459999998, 40.5719659999998, 40.5513769999998, 40.5458069999998, 40.5457509999999, 40.5673239999999, 40.5691999999999, 40.5660169999998, 40.5681849999999, 40.5658979999998, 40.5720489999998, 
40.5535569999999, 40.5741799999998, 40.5496289999999, 40.5721009999998, 40.5421089999999, 40.5425039999999, 40.4983299999998, 40.4991129999998, 40.5403669999999, 40.5396549999999, 40.5401749999998, 40.4932769999998, 40.5377989999998, 40.4934339999998, 40.5013509999999, 40.5337519999998, 40.5378309999998, 40.5027719999998, 40.5340449999998, 40.5311199999998, 40.4885179999998, 40.4883879999998, 40.5303989999998, 40.5303849999998, 40.4850899999998, 40.4851059999998, 40.5048259999999, 40.5282429999998, 
40.5063339999998, 40.4769139999998, 40.5069199999998, 40.5281559999998, 40.4768309999998, 40.4823099999998, 40.4822749999998, 40.5268039999998, 40.5464069999999, 40.5222099999998, 40.4747019999998, 40.5254799999999, 40.5218439999998, 40.5192619999998, 40.4745339999998, 40.5192849999998, 40.5154849999999, 40.5164729999998, 40.5092879999998, 40.5117399999998, 40.5090409999998, 40.5116669999999, 40.4501609999999, 40.4530179999998, 40.4503769999998, 40.4556599999998, 40.4561249999998, 40.4486839999998, 
40.4548459999999, 40.4547659999999, 40.4478359999998, 40.4534489999998, 40.4690899999998, 40.4564819999998, 40.4688449999998, 40.4516269999999, 40.4444389999998, 40.4566919999998, 40.4565529999999, 40.4659899999998, 40.4425229999998, 40.4659059999999, 40.4624259999998, 40.4623259999998, 40.4437829999999, 40.4575149999999)",McKnight,30.5753
13,Local,532357,289558,286,"c(-80.054878, -80.054532, -80.054416, -80.054412, -80.054335, -80.054242, -80.053122, -80.05302, -80.052509, -80.052508, -80.052504, -80.052375, -80.052246, -80.051676, -80.051607, -80.051607, -80.05156, -80.051292, -80.051181, -80.05052, -80.050484, -80.050352, -80.049279, -80.04927, -80.048764, -80.048154, -80.047859, -80.047567, -80.047432, -80.046972, -80.04558, -80.045515, -80.045469, -80.045352, -80.045312, -80.045131, -80.045126, -80.045022, -80.044856, -80.044776, -80.044559, -80.044446, 
-80.044216, -80.04414, -80.043634, -80.043575, -80.043556, -80.043397, -80.042213, -80.041852, -80.041844, -80.041669, -80.041627, -80.041598, -80.04118, -80.041148, -80.041068, -80.041022, -80.040806, -80.040719, -80.040554, -80.040408, -80.040332, -80.0401, -80.039989, -80.039847, -80.039647, -80.039518, -80.039452, -80.039342, -80.038684, -80.038632, -80.038551, -80.038051, -80.037954, -80.03784, -80.037758, -80.037754, -80.036888, -80.036612, -80.036259, -80.036128, -80.035876, -80.035752, -80.035722, 
-80.035635, -80.035391, -80.035238, -80.03404, -80.033519, -80.033454, -80.033357, -80.032291, -80.032071, -80.03193, -80.031772, -80.030577, -80.028944, -80.028537, -80.026992, -80.02658, -80.025586, -80.025276, -80.02366, -80.023214, -80.020625, -80.020567, -80.018527, -80.018479, -80.016973, -80.016006, -80.016002, -80.01569, -80.015553, -80.015463, -80.015159, -80.01508, -80.014325, -80.013872, -80.012659, -80.012519, -80.010589, -80.010515, -80.008722, -80.008537, -80.007756, -80.007505, -80.00721, 
-80.006735, -80.00648, -80.006318, -80.004601, -80.004021, -80.003993, -80.003898, -80.002857, -80.002613, -80.002385, -80.001761, -80.000402, 40.4951459999998, 40.5021929999998, 40.4973079999998, 40.5008779999998, 40.5025309999998, 40.5008919999998, 40.4990889999998, 40.4942409999998, 40.5040969999998, 40.5042019999999, 40.4999499999998, 40.4999649999998, 40.4939649999998, 40.4957679999998, 40.4935219999999, 40.5057499999998, 40.5056229999998, 40.5066349999998, 40.5066409999998, 40.4976559999998, 
40.4931239999998, 40.4988559999999, 40.4923769999998, 40.4924639999998, 40.5080469999998, 40.4910149999998, 40.4916549999999, 40.4898029999998, 40.5081119999998, 40.4890749999998, 40.5107259999998, 40.5137349999998, 40.5134879999998, 40.5109529999998, 40.5117299999998, 40.4872529999998, 40.4873959999999, 40.5117159999998, 40.5151729999998, 40.5150639999998, 40.5167519999999, 40.5166519999999, 40.5183739999999, 40.5182489999998, 40.5194119999999, 40.5196139999998, 40.4861969999998, 40.4862149999998, 
40.5201899999998, 40.5201629999999, 40.4852749999998, 40.4850499999998, 40.4816999999998, 40.4818699999998, 40.4801319999998, 40.4829539999998, 40.4833549999998, 40.4800289999998, 40.4789089999999, 40.4844179999998, 40.4780599999999, 40.4779959999998, 40.4772609999998, 40.4771209999999, 40.4762619999999, 40.4761979999999, 40.4752779999998, 40.4752099999998, 40.5205319999998, 40.5206289999998, 40.5166299999999, 40.4737749999998, 40.4738189999998, 40.5202289999999, 40.4728709999999, 40.5201749999998, 
40.5175709999998, 40.4727939999998, 40.5175399999998, 40.5165149999998, 40.4707149999998, 40.4706639999998, 40.4694059999998, 40.5173759999998, 40.4693949999998, 40.5174169999998, 40.4678869999998, 40.4679059999999, 40.4667189999998, 40.5168339999999, 40.5169369999998, 40.4654429999999, 40.5180299999998, 40.4638289999998, 40.5174609999998, 40.5181039999998, 40.4620709999999, 40.4610989999998, 40.4611219999998, 40.4603489999998, 40.4603799999999, 40.4598549999998, 40.4599169999999, 40.4587809999999, 
40.4587629999998, 40.4590009999998, 40.4588449999998, 40.4592719999998, 40.4594079999998, 40.4594829999998, 40.4583289999998, 40.4577469999998, 40.4568159999998, 40.4569759999998, 40.4561599999998, 40.4558009999999, 40.4551639999999, 40.4540849999998, 40.4539429999999, 40.4541739999999, 40.4544269999998, 40.4545709999998, 40.4548029999998, 40.4549309999999, 40.4551739999998, 40.4537069999998, 40.4553679999999, 40.4504549999998, 40.4552769999998, 40.4545689999999, 40.4547029999999, 40.4497059999998, 
40.4503239999998, 40.4540729999998, 40.4474359999998, 40.4501609999999, 40.4439059999998, 40.4486839999998, 40.4419989999999, 40.4432979999998)",Bellevue,15.5233
14,Local,252985,166718,211,"c(-80.230586, -80.23033, -80.229965, -80.229469, -80.22923, -80.228275, -80.227499, -80.227204, -80.225341, -80.225234, -80.224087, -80.223694, -80.222532, -80.221699, -80.221174, -80.220504, -80.220145, -80.216402, -80.216243, -80.213899, -80.213718, -80.211641, -80.211414, -80.21004, -80.20957, -80.207122, -80.206791, -80.20568, -80.205235, -80.204082, -80.203745, -80.202748, -80.202458, -80.201467, -80.201009, -80.200316, -80.198566, -80.197998, -80.197284, -80.196817, -80.19216, -80.191674, -80.190564, 
-80.190179, -80.189836, -80.189542, -80.189342, -80.189212, -80.187197, -80.187169, -80.185614, -80.185212, -80.183425, -80.183116, -80.181899, -80.181849, -80.180229, -80.179956, -80.178501, -80.17838, -80.177677, -80.177446, -80.176687, -80.176545, -80.175502, -80.17533, -80.17387, -80.173385, -80.172193, -80.171761, -80.168996, -80.168711, -80.165711, -80.165464, -80.16175, -80.161305, -80.159097, -80.15889, -80.131012, -80.130862, -80.103807, -80.103278, -80.101156, -80.100881, -80.099851, -80.09968, 
-80.098161, -80.097953, -80.094461, -80.094227, -80.091181, -80.090606, -80.084775, -80.084663, -80.081212, -80.080961, -80.076177, -80.07546, -80.074883, -80.073646, -80.073341, -80.071652, -80.071174, -80.070004, -80.069662, -80.067226, -80.067174, -80.065799, -80.064429, -80.06429, -80.061601, -80.061404, -80.057827, -80.057581, -80.056614, -80.056283, -80.054248, -80.053884, -80.04591, -80.043641, -80.043566, -80.031116, -80.030577, -80.030409, -80.02979, -80.029134, -80.028994, -80.028716, -80.028649, 
-80.028425, -80.028099, -80.027807, -80.027503, -80.027003, -80.025486, -80.023317, -80.020082, -80.019428, -80.018424, -80.017846, 40.5927289999998, 40.5928949999998, 40.5915379999998, 40.5894059999998, 40.5892449999998, 40.5926489999999, 40.5865869999998, 40.5864729999998, 40.5836949999998, 40.5839049999998, 40.5818829999999, 40.5818019999998, 40.5801159999998, 40.5798099999998, 40.5798609999999, 40.5776089999999, 40.5781999999998, 40.5712239999999, 40.5714059999998, 40.5696709999998, 40.5692639999998, 
40.5676609999999, 40.5678279999998, 40.5666779999999, 40.5666779999999, 40.5649389999999, 40.5649579999998, 40.5638359999999, 40.5638329999998, 40.5623449999998, 40.5623869999998, 40.5610559999998, 40.5611309999999, 40.5594879999998, 40.5594819999998, 40.5585909999998, 40.5572499999999, 40.5573039999998, 40.5563619999999, 40.5563699999998, 40.5521019999998, 40.5521119999998, 40.5502429999999, 40.5501509999998, 40.5486289999998, 40.5468539999998, 40.5484909999998, 40.5468929999998, 40.5448069999998, 
40.5450339999999, 40.5436899999998, 40.5437519999998, 40.5422659999998, 40.5423119999998, 40.5415159999998, 40.5411839999999, 40.5401819999999, 40.5397829999998, 40.5383879999998, 40.5379699999998, 40.5372859999999, 40.5373169999999, 40.5361839999998, 40.5363699999998, 40.5349259999998, 40.5350989999999, 40.5339539999998, 40.5339309999998, 40.5330529999998, 40.5330619999999, 40.5314599999998, 40.5314659999998, 40.5298039999998, 40.5299789999999, 40.5283009999998, 40.5282129999998, 40.5265699999999, 
40.5265459999999, 40.5177539999999, 40.5179069999999, 40.5121339999999, 40.5118729999998, 40.5113219999998, 40.5114689999998, 40.5109649999999, 40.5111289999998, 40.5103979999998, 40.5105629999998, 40.5103129999998, 40.5100979999998, 40.5088629999998, 40.5088069999998, 40.5047689999998, 40.5048939999998, 40.5035259999999, 40.5035769999998, 40.5019569999998, 40.5014359999998, 40.5014079999998, 40.5003989999999, 40.5004619999998, 40.4990859999998, 40.4990259999999, 40.4977589999998, 40.4977219999999, 
40.4959699999998, 40.4957069999998, 40.4951629999998, 40.4941749999998, 40.4943249999999, 40.4918189999998, 40.4919329999998, 40.4886729999999, 40.4888539999998, 40.4878239999999, 40.4879049999998, 40.4862519999999, 40.4863189999998, 40.4815119999999, 40.4795749999998, 40.4790929999998, 40.4621289999998, 40.4620709999999, 40.4573279999998, 40.4554219999998, 40.4533869999998, 40.4563149999998, 40.4554019999999, 40.4519219999998, 40.4544989999998, 40.4535589999998, 40.4526299999999, 40.4517269999998, 
40.4495529999999, 40.4503989999998, 40.4484769999998, 40.4478129999998, 40.4475409999998, 40.4495739999998, 40.4477839999999)",Ohio Valley,33.4355
15,Local,968455,160715,223,"c(-80.020713, -80.020659, -80.020534, -80.019914, -80.019736, -80.019707, -80.019703, -80.018935, -80.01884, -80.018447, -80.018134, -80.017439, -80.017262, -80.017159, -80.016973, -80.016938, -80.016643, -80.016468, -80.016006, -80.016002, -80.01583, -80.015752, -80.01569, -80.015553, -80.015463, -80.015159, -80.01508, -80.014652, -80.014599, -80.014325, -80.013919, -80.013872, -80.013818, -80.012659, -80.012582, -80.012519, -80.012125, -80.011998, -80.01118, -80.011088, -80.010589, -80.010515, 
-80.008722, -80.008695, -80.008537, -80.008508, -80.007505, -80.007369, -80.006735, -80.005834, -80.005704, -80.004971, -80.004612, -80.004601, -80.004405, -80.004218, -80.004124, -80.003981, -80.003898, -80.003785, -80.003731, -80.003699, -80.00298, -80.002943, -80.002928, -80.002857, -80.002754, -80.00274, -80.002613, -80.002493, -80.002385, -80.002345, -80.002274, -80.002087, -80.002077, -80.002061, -80.001816, -80.001761, -80.001579, -80.001464, -80.001272, -80.001162, -80.001048, -80.000589, 
-80.000476, -80.000464, -80.000236, -80.000049, -79.999764, -79.99956, -79.998895, -79.998058, -79.996759, -79.996487, -79.995292, -79.992218, -79.992138, -79.988578, 40.4652439999998, 40.4641279999998, 40.4651409999998, 40.4631549999998, 40.4665549999999, 40.4663659999998, 40.4632099999998, 40.4667329999998, 40.4669409999998, 40.4620469999998, 40.4620219999998, 40.4607909999998, 40.4607609999998, 40.4597849999998, 40.4594829999998, 40.4596409999999, 40.4675019999998, 40.4677669999999, 40.4583289999998, 
40.4577469999998, 40.4679939999998, 40.4678449999998, 40.4568159999998, 40.4569759999998, 40.4561599999998, 40.4558009999999, 40.4551639999999, 40.4692599999998, 40.4690179999998, 40.4540849999998, 40.4696749999998, 40.4539429999999, 40.4699969999999, 40.4541739999999, 40.4702929999998, 40.4544269999998, 40.4702249999998, 40.4704019999998, 40.4703939999998, 40.4705919999998, 40.4545709999998, 40.4548029999998, 40.4549309999999, 40.4708939999999, 40.4551739999998, 40.4710969999998, 40.4553679999999, 
40.4711649999998, 40.4552769999998, 40.4848679999998, 40.4554779999998, 40.4862449999998, 40.4557069999998, 40.4497059999998, 40.4845879999998, 40.4846559999999, 40.4840929999998, 40.4832379999998, 40.4474359999998, 40.4840999999998, 40.4561069999999, 40.4831339999998, 40.4819659999998, 40.4730339999998, 40.4733309999999, 40.4501609999999, 40.4823109999998, 40.4561119999998, 40.4439059999998, 40.4744809999998, 40.4486839999998, 40.4743339999998, 40.4548459999999, 40.4801429999998, 40.4809089999998, 
40.4547659999999, 40.4534489999998, 40.4419989999999, 40.4798779999999, 40.4528759999999, 40.4516269999999, 40.4786909999998, 40.4514879999998, 40.4785159999998, 40.4778209999998, 40.4763069999998, 40.4429419999998, 40.4778159999998, 40.4770819999999, 40.4769109999998, 40.4427479999999, 40.4428119999998, 40.4431479999998, 40.4433899999999, 40.4435139999999, 40.4437629999998, 40.4439179999999, 40.4460319999999)",Charles,8.92671
16,Key Corridor,474264,279467,298,"c(-80.074711, -80.074649, -80.07423, -80.072884, -80.072855, -80.071168, -80.071073, -80.069499, -80.068892, -80.067617, -80.067015, -80.06606, -80.065432, -80.064807, -80.064384, -80.063652, -80.063642, -80.062027, -80.06173, -80.060019, -80.059944, -80.05833, -80.057996, -80.057408, -80.057113, -80.055447, -80.054878, -80.053541, -80.05302, -80.052246, -80.051607, -80.050484, -80.049279, -80.04927, -80.048154, -80.047859, -80.047567, -80.046972, -80.044959, -80.044775, -80.043634, -80.043445, -80.042613, 
-80.04225, -80.041149, -80.039275, -80.039025, -80.037977, -80.037399, -80.036883, -80.036609, -80.036456, -80.035989, -80.035691, -80.035576, -80.035299, -80.034453, -80.034192, -80.033736, -80.033026, -80.03297, -80.032229, -80.031815, -80.031563, -80.031279, -80.031255, -80.031186, -80.031015, -80.03062, -80.030393, -80.029011, -80.02853, -80.027139, -80.026968, -80.025739, -80.025494, -80.025324, -80.025171, -80.02511, -80.024895, -80.024572, -80.023769, -80.023565, -80.022953, -80.022532, -80.022136, 
-80.021825, -80.020603, -80.02051, -80.019148, -80.019064, -80.0188, -80.018247, -80.016973, -80.016938, -80.016002, -80.01569, -80.015553, -80.015463, -80.015159, -80.01508, -80.014325, -80.013872, -80.012659, -80.012519, -80.010589, -80.010515, -80.008722, -80.008537, -80.007756, -80.007505, -80.00721, -80.006735, -80.00648, -80.006318, -80.004601, -80.004021, -80.003993, -80.003898, -80.002857, -80.002613, -80.002385, -80.001761, -80.000402, 40.5035109999998, 40.5037899999998, 40.5035039999998, 
40.5031599999998, 40.5033809999998, 40.5024429999999, 40.5025969999998, 40.5018109999998, 40.5017849999998, 40.5010299999998, 40.5009199999999, 40.5001379999998, 40.5000699999999, 40.4996129999998, 40.4996469999998, 40.4991589999998, 40.4993709999998, 40.4985249999998, 40.4985739999998, 40.4977949999998, 40.4975969999998, 40.4968299999998, 40.4968439999998, 40.4963609999998, 40.4963949999998, 40.4955809999999, 40.4951459999998, 40.4946419999998, 40.4942409999998, 40.4939649999998, 40.4935219999999, 
40.4931239999998, 40.4923769999998, 40.4924639999998, 40.4910149999998, 40.4916549999999, 40.4898029999998, 40.4890749999998, 40.4874049999998, 40.4873439999998, 40.4884139999998, 40.4885699999998, 40.4878849999998, 40.4879279999998, 40.4876819999998, 40.4872079999999, 40.4873319999998, 40.4869979999998, 40.4870609999998, 40.4864659999998, 40.4863649999998, 40.4859839999998, 40.4844279999999, 40.4842589999998, 40.4831079999999, 40.4829519999998, 40.4820829999999, 40.4817579999998, 40.4816639999999, 
40.4812409999999, 40.4810489999998, 40.4807819999998, 40.4765779999999, 40.4763859999998, 40.4783599999998, 40.4797329999998, 40.4781329999999, 40.4797069999998, 40.4754149999998, 40.4754619999998, 40.4737689999999, 40.4734559999998, 40.4717279999999, 40.4718189999998, 40.4699999999998, 40.4698919999998, 40.4683909999998, 40.4672149999998, 40.4683089999998, 40.4668259999998, 40.4655039999999, 40.4644079999998, 40.4644959999998, 40.4637969999998, 40.4637589999998, 40.4633119999998, 40.4633569999998, 
40.4628829999998, 40.4630399999998, 40.4619129999998, 40.4614769999998, 40.4614539999998, 40.4602429999998, 40.4594829999998, 40.4596409999999, 40.4577469999998, 40.4568159999998, 40.4569759999998, 40.4561599999998, 40.4558009999999, 40.4551639999999, 40.4540849999998, 40.4539429999999, 40.4541739999999, 40.4544269999998, 40.4545709999998, 40.4548029999998, 40.4549309999999, 40.4551739999998, 40.4537069999998, 40.4553679999999, 40.4504549999998, 40.4552769999998, 40.4545689999999, 40.4547029999999, 
40.4497059999998, 40.4503239999998, 40.4540729999998, 40.4474359999998, 40.4501609999999, 40.4439059999998, 40.4486839999998, 40.4419989999999, 40.4432979999998)",Brighton,8.25681
